Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
270,20,3,4.23410650459726,8.976767625171433,1,1,1,1,1,0,5,2,1,3,3,6,7,31,31,2,0,6,5,2,174.0,1,2,2,1,3,1,2,751.0,5,0.0,392.0,1143.0,2,2,1,3,7.014814351275545,0,0,7.014814351275545,1.0,0.0,1,1,3,1,1,6,4,1,2,4,20.0,2,1.0,504.0,1,1,2,370,30,0,0,0,0,0,5,2007,2,3,11.904967552746252
271,60,4,4.430816798843313,9.280612424961515,1,0,1,1,0,0,18,2,1,3,5,8,5,0,0,0,0,10,10,1,0.0,2,3,4,2,2,2,5,0.0,5,0.0,1095.0,1095.0,2,3,1,3,6.9985096422506015,844,0,7.569927655242652,0.0,0.0,2,1,3,1,2,8,4,1,3,4,0.0,2,3.0,1053.0,1,2,2,192,51,0,0,0,0,0,8,2006,3,4,12.491251587763836
272,20,3,4.290459441148391,10.573980042531268,1,1,2,1,4,2,17,2,1,3,3,7,7,54,3,1,1,7,7,1,0.0,1,3,2,2,2,4,3,226.0,4,1063.0,96.0,1385.0,2,4,1,3,7.217443431696533,0,0,7.217443431696533,1.0,0.0,1,0,2,1,1,5,2,2,1,4,54.0,1,2.0,439.0,1,2,2,81,0,0,0,0,0,0,4,2008,2,3,12.394624752074764
273,60,3,4.5217885770490405,9.372799299673886,1,1,1,1,4,0,22,2,1,3,5,8,7,11,3,0,0,10,10,2,348.0,2,3,4,2,2,1,6,524.0,5,0.0,628.0,1152.0,2,4,1,3,7.059617628291383,1106,0,7.727535110475448,0.0,0.0,2,1,4,1,2,9,4,1,3,4,11.0,3,3.0,671.0,1,2,2,132,57,0,0,0,0,0,4,2010,2,3,12.577636201962656
274,20,3,4.382026634673881,9.169518377455928,1,0,1,1,0,0,8,1,1,3,3,6,6,51,21,2,0,2,1,0,183.0,1,3,2,1,2,1,1,620.0,3,620.0,0.0,1240.0,2,3,1,3,7.397561535524052,0,0,7.397561535524052,1.0,0.0,2,0,3,1,1,6,3,1,3,4,51.0,2,1.0,338.0,1,2,2,289,0,0,0,0,0,0,4,2009,2,3,11.842229212112828
275,20,3,4.330733340286331,9.025696119812583,1,0,1,1,1,0,9,2,1,3,3,5,7,25,25,0,0,6,6,1,0.0,1,3,2,1,2,4,4,546.0,5,0.0,270.0,816.0,2,2,1,3,6.704414354964107,0,0,6.704414354964107,0.0,0.0,1,0,2,1,1,5,4,0,1,4,25.0,1,1.0,264.0,1,2,2,168,0,0,0,0,0,0,6,2007,2,3,11.732060994886899
276,50,3,4.007333185232471,8.890685920281129,1,0,1,1,0,0,3,2,1,3,1,7,7,84,2,0,0,2,1,1,0.0,2,2,1,1,2,1,5,0.0,5,0.0,952.0,952.0,1,3,0,3,6.858565034791365,596,0,7.344719054149673,0.0,0.0,2,1,3,1,3,5,4,0,1,2,31.0,1,2.0,672.0,1,2,2,74,0,0,0,144,0,0,10,2009,2,3,12.230765258120545
277,20,3,4.859812404361672,9.126523885883072,1,1,1,1,0,0,9,2,1,3,3,7,5,7,7,0,0,10,10,1,0.0,2,3,4,3,2,1,5,0.0,5,0.0,1560.0,1560.0,2,4,1,3,7.352441100243583,0,0,7.352441100243583,0.0,0.0,2,0,3,1,2,7,4,0,1,4,7.0,3,2.0,573.0,1,2,2,100,150,0,0,0,0,0,4,2010,2,3,12.211060187041213
278,20,3,4.941642422609304,9.859431166339208,1,0,1,1,1,0,13,2,1,3,3,4,5,59,59,0,0,10,10,1,0.0,1,3,2,1,2,1,3,120.0,5,0.0,744.0,864.0,2,4,1,3,6.761572768804055,0,0,6.761572768804055,0.0,0.0,1,0,2,1,1,4,4,0,1,2,59.0,1,2.0,400.0,1,2,2,0,0,0,0,0,0,0,6,2010,2,3,11.856515169360305
279,20,3,4.672828834461906,9.578449693540579,1,0,1,1,0,0,21,2,1,3,3,9,5,1,0,0,0,9,9,2,315.0,3,3,4,3,2,4,5,0.0,5,0.0,2121.0,2121.0,2,4,1,3,7.659642954564682,0,0,7.659642954564682,0.0,0.0,2,1,3,1,3,8,4,1,4,4,0.0,3,3.0,732.0,1,2,2,124,98,0,0,142,0,0,5,2007,3,4,12.936751613811438
280,60,3,4.418840607796598,9.210840247017833,1,0,1,1,0,0,17,2,1,3,5,7,5,31,31,2,0,7,7,2,299.0,1,3,2,2,2,1,2,392.0,5,0.0,768.0,1160.0,2,4,1,3,7.052721049232323,866,0,7.611842399580417,0.0,0.0,2,1,4,1,1,8,4,1,1,4,31.0,3,2.0,505.0,1,2,2,288,117,0,0,0,0,0,3,2008,2,3,12.165250651009918
281,60,3,4.406719247264253,9.331406899955626,1,0,1,1,0,0,10,2,1,3,5,7,6,18,18,0,0,7,7,2,340.0,2,3,2,2,2,3,6,421.0,5,0.0,386.0,807.0,2,3,1,3,7.069023426578259,807,0,7.591861714889934,0.0,0.0,2,1,3,1,2,7,4,1,1,4,18.0,3,2.0,575.0,1,2,2,0,84,0,196,0,0,0,1,2007,2,3,12.339291489316397
282,20,4,4.0943445622221,8.881836305004146,1,0,1,1,0,0,18,2,1,3,3,6,5,0,0,0,0,10,10,4,68.0,2,3,4,2,2,1,6,905.0,5,0.0,357.0,1262.0,2,3,1,3,7.140453043101158,0,0,7.140453043101158,0.0,0.0,2,0,2,1,2,5,4,0,1,4,0.0,3,2.0,572.0,1,2,2,0,120,0,0,0,0,0,5,2006,3,4,12.128111104060462
283,120,3,3.5263605246161616,8.529714471969909,1,0,1,1,0,0,21,2,1,1,3,7,5,2,1,0,0,10,10,4,166.0,2,3,4,2,2,1,6,904.0,5,0.0,410.0,1314.0,2,4,1,3,7.1808311990445555,0,0,7.1808311990445555,1.0,0.0,2,0,2,1,2,6,4,1,3,4,1.0,2,2.0,626.0,1,2,2,172,62,0,0,0,0,0,4,2009,1,3,12.24288661865289
284,20,3,4.30406509320417,9.17076759685636,1,0,1,1,0,0,18,1,1,3,3,8,5,1,0,0,0,10,10,4,72.0,2,3,4,2,2,1,5,0.0,5,0.0,1468.0,1468.0,2,4,1,3,7.291656209174461,0,0,7.291656209174461,0.0,0.0,2,0,3,1,2,6,4,1,3,4,1.0,3,3.0,898.0,1,2,2,210,150,0,0,0,0,0,12,2009,3,4,12.407379502235209
285,120,3,3.912023005428146,8.988695696785708,1,0,1,1,0,0,10,2,1,4,3,6,5,15,15,0,0,7,6,1,0.0,2,3,4,2,2,1,6,430.0,5,0.0,1145.0,1575.0,2,3,1,3,7.362010551259734,0,0,7.362010551259734,1.0,0.0,2,0,2,1,2,5,4,0,1,4,15.0,2,2.0,529.0,1,2,2,0,0,52,0,0,0,0,7,2007,2,3,12.096257779522967
286,160,4,3.5553480614894135,8.35490952835879,1,1,1,1,0,0,18,2,1,4,5,7,5,1,0,0,0,4,3,1,0.0,2,3,4,2,2,1,5,0.0,5,0.0,625.0,625.0,2,4,1,3,6.437751649736401,625,0,7.1308988302963465,0.0,0.0,2,1,2,1,2,5,4,0,1,2,1.0,2,2.0,528.0,1,2,2,0,54,0,0,0,0,0,6,2007,3,4,12.011880916165731
287,50,3,4.343805421853684,9.188708071849069,1,1,0,1,0,0,8,2,1,3,1,6,7,44,25,0,0,2,1,1,0.0,1,3,2,1,2,1,1,600.0,5,0.0,312.0,912.0,2,2,1,3,6.98933526597456,649,0,7.458186157340487,0.0,0.0,1,1,3,1,2,7,4,1,3,4,44.0,2,2.0,440.0,1,2,2,0,0,0,0,128,0,0,6,2006,2,3,11.976659481202368
288,20,3,4.23410650459726,9.002701007197938,1,1,1,1,1,0,8,2,1,3,3,4,4,35,35,0,0,6,5,1,0.0,1,3,2,1,2,1,2,614.0,5,0.0,244.0,858.0,2,2,1,3,6.754604099487962,0,0,6.754604099487962,0.0,0.0,1,0,3,1,1,5,4,0,1,0,1937.0,0,0.0,0.0,1,2,2,0,0,0,0,0,0,0,6,2006,2,3,11.385092093460344
289,20,3,4.23410650459726,9.19207456316929,1,1,1,1,0,0,6,2,1,3,3,5,5,43,43,0,0,4,3,2,31.0,1,2,2,1,2,1,2,450.0,5,0.0,432.0,882.0,2,2,1,3,6.802394763324311,0,0,6.802394763324311,0.0,0.0,1,0,3,1,1,5,4,0,1,2,40.0,1,1.0,280.0,1,2,2,0,0,0,0,0,0,0,2,2010,2,3,11.711776323715394
290,70,3,4.0943445622221,9.074520648833648,1,0,1,1,0,0,3,4,1,3,5,6,7,92,4,0,0,2,1,1,0.0,1,3,1,1,2,1,5,0.0,5,0.0,698.0,698.0,2,4,1,2,6.548219102762372,698,0,7.241366283322318,0.0,0.0,1,0,3,1,1,7,4,0,1,2,4.0,1,1.0,384.0,1,2,2,0,0,0,0,259,0,0,7,2007,2,3,11.941944326032129
291,60,3,4.787491742782046,9.655731072956666,1,0,1,1,0,0,14,2,1,3,5,8,5,0,0,0,0,10,10,1,0.0,2,3,4,2,2,3,5,0.0,5,0.0,1079.0,1079.0,2,4,1,3,6.983789965258135,840,0,7.5595594960077,0.0,0.0,2,1,3,1,2,8,4,1,3,4,0.0,2,2.0,685.0,2,2,2,0,51,0,0,0,0,0,7,2006,3,4,12.359780370124389
292,190,3,4.007333185232471,8.645938147306799,1,0,0,1,0,0,7,2,1,0,5,5,6,96,8,0,0,10,10,1,0.0,1,0,4,1,1,1,1,210.0,5,0.0,570.0,780.0,2,4,0,3,6.841615476477592,780,0,7.447751280047908,1.0,0.0,2,0,6,1,0,9,4,0,1,0,1939.0,0,0.0,0.0,1,2,0,0,184,0,0,0,0,0,3,2008,2,3,11.819674600139235
293,50,3,4.0943445622221,9.34215779659637,1,0,1,1,0,0,5,2,1,3,1,5,4,60,1,0,0,2,1,1,0.0,1,3,2,1,2,1,3,292.0,5,0.0,476.0,768.0,2,3,1,3,7.045776576879511,568,0,7.447751280047908,0.0,0.0,1,1,3,1,1,8,1,1,3,4,60.0,1,1.0,281.0,1,2,2,0,0,0,0,160,0,0,1,2009,2,3,11.782952602183288
294,60,3,4.23410650459726,9.720705889909716,1,1,1,1,1,0,12,3,1,3,5,7,7,29,12,0,0,7,7,2,34.0,1,3,2,1,2,1,4,795.0,5,0.0,0.0,795.0,2,1,1,3,7.291656209174461,795,0,7.724446645633537,1.0,0.0,2,1,3,1,2,9,4,1,1,4,29.0,3,2.0,539.0,1,2,2,0,250,0,0,0,0,0,3,2006,2,3,12.367340793126296
295,20,3,4.382026634673881,9.169518377455928,1,0,1,1,0,0,8,2,1,3,3,6,5,56,56,2,0,6,5,4,238.0,1,3,2,1,2,1,6,1285.0,5,0.0,131.0,1416.0,2,2,1,3,7.404887575616125,0,0,7.404887575616125,1.0,0.0,1,0,3,1,1,7,4,2,3,4,56.0,3,2.0,418.0,1,2,2,110,0,0,0,0,0,0,10,2009,2,3,12.025749091398891
296,80,3,3.6109179126442243,8.979290649090876,1,1,1,1,4,0,9,2,1,3,4,6,6,22,22,0,0,6,5,1,0.0,1,3,2,1,2,3,6,819.0,5,0.0,184.0,1003.0,2,2,1,3,6.910750787961936,0,0,6.910750787961936,1.0,0.0,1,0,3,1,1,6,4,0,1,2,22.0,1,2.0,588.0,1,2,2,120,0,0,0,0,0,0,3,2006,2,3,11.867097278690842
297,50,1,4.31748811353631,9.52588077255636,1,0,1,1,0,0,0,2,1,3,1,5,5,57,57,0,0,2,1,1,0.0,1,3,2,1,2,1,2,420.0,5,0.0,490.0,910.0,2,2,1,2,6.813444599510896,648,0,7.351158226430694,0.0,0.0,1,1,4,1,1,6,4,0,1,4,57.0,1,1.0,282.0,1,2,2,289,0,0,0,0,0,0,6,2007,2,3,11.931635799828413
298,60,4,4.189654742026425,8.90910013492555,1,1,1,1,0,0,18,2,1,3,5,7,5,10,9,2,0,10,10,2,1600.0,2,3,4,2,2,1,2,649.0,5,0.0,326.0,975.0,2,4,1,3,6.882437470997847,975,0,7.575584651557793,0.0,0.0,2,1,3,1,2,7,4,1,1,2,10.0,2,2.0,576.0,1,2,2,0,10,0,0,198,0,0,6,2007,2,3,12.384218830913648
299,60,3,4.499809670330265,9.367344120785848,1,0,1,1,0,0,12,2,1,3,5,6,6,39,39,1,0,6,6,2,365.0,2,3,2,1,2,1,4,384.0,2,175.0,143.0,702.0,2,3,1,3,6.947937068614969,702,0,7.463363045520021,0.0,1.0,1,2,3,1,1,7,4,1,3,4,39.0,1,2.0,539.0,1,2,2,224,0,0,0,0,0,0,6,2007,2,3,12.072541252905651
300,20,3,4.382026634673881,9.546812608597396,1,0,1,1,0,0,16,2,1,3,3,6,8,59,5,0,0,6,5,1,0.0,1,2,2,1,2,1,5,0.0,5,0.0,1092.0,1092.0,2,4,1,3,7.049254841255837,0,0,7.049254841255837,0.0,1.0,1,0,3,1,2,6,4,1,3,4,59.0,1,1.0,300.0,1,2,2,0,36,0,0,0,0,0,8,2009,2,2,11.973509872299472
301,190,3,4.499809670330265,9.66459564425378,1,0,1,1,1,0,16,2,1,0,3,5,5,53,53,2,0,4,3,2,56.0,1,3,2,1,2,2,2,841.0,5,0.0,324.0,1165.0,2,2,1,3,7.197435354096591,0,0,7.197435354096591,1.0,0.0,1,0,2,1,1,5,4,2,3,4,53.0,1,1.0,375.0,1,2,2,0,0,0,0,0,0,0,6,2006,2,3,11.964001084330445
302,60,3,4.189654742026425,9.69437017295501,1,2,1,1,0,0,14,2,1,3,5,8,5,9,8,0,0,10,10,1,0.0,2,3,4,2,2,1,6,281.0,5,0.0,747.0,1028.0,2,4,1,3,7.098375638590786,1242,0,7.804659297056102,0.0,0.0,2,1,4,1,2,9,4,1,1,5,9.0,3,2.0,683.0,1,2,2,208,50,0,0,0,0,0,5,2007,2,3,12.495003937382387
303,20,3,4.770684624465665,9.525443040003957,1,1,1,1,1,0,14,2,1,3,3,7,5,5,4,0,0,10,10,2,150.0,2,3,4,2,2,1,5,0.0,5,0.0,1541.0,1541.0,2,4,1,3,7.340186835320115,0,0,7.340186835320115,0.0,0.0,2,0,3,1,2,6,4,1,1,4,5.0,2,3.0,843.0,1,2,2,468,81,0,0,0,0,0,1,2006,2,3,12.230765258120545
304,20,3,4.248495242049359,9.190137664658664,1,0,1,1,1,0,14,2,1,3,3,5,7,34,34,0,0,10,10,1,0.0,1,3,4,1,2,1,4,894.0,5,0.0,0.0,894.0,2,2,1,3,6.795705775173514,0,0,6.795705775173514,1.0,0.0,1,0,3,1,1,5,4,0,1,4,31.0,1,2.0,552.0,1,2,2,256,0,0,0,0,0,0,7,2006,2,0,11.917723684090689
305,75,1,4.465908118654584,9.8193447844237,1,0,1,1,0,0,4,2,1,3,2,7,9,128,6,0,0,9,9,1,0.0,1,3,1,1,2,1,5,0.0,5,0.0,1470.0,1470.0,2,4,1,3,7.423568444259167,1818,0,8.158516244806831,0.0,0.0,3,0,3,1,2,10,4,1,4,4,5.0,1,3.0,870.0,1,2,2,302,0,0,0,0,0,0,5,2008,2,3,12.594730635321957
306,20,3,4.382026634673881,9.248214024404264,1,0,1,1,0,0,14,2,1,3,3,8,5,3,2,0,0,9,9,4,246.0,2,3,4,2,2,1,6,1464.0,5,0.0,536.0,2000.0,2,4,1,3,7.600902459542082,0,0,7.600902459542082,1.0,0.0,2,0,3,1,2,8,4,0,1,4,3.0,3,3.0,888.0,1,2,2,168,0,0,0,0,0,0,7,2007,2,3,12.631013530138995
307,60,3,4.7535901911063645,9.508517181520606,1,0,1,1,0,0,10,1,1,3,5,7,5,17,16,0,0,6,7,2,246.0,2,3,2,2,2,1,4,700.0,5,0.0,0.0,700.0,2,3,1,3,7.022868086082641,1121,0,7.715569534520208,1.0,0.0,2,1,4,1,2,8,4,1,1,4,17.0,2,3.0,746.0,1,2,2,127,44,224,0,0,0,0,6,2007,2,3,12.323855681186558
308,50,1,4.23410650459726,8.977146484808472,1,1,1,1,0,0,0,0,1,3,1,6,7,88,58,0,0,4,3,1,0.0,1,0,2,1,2,1,5,0.0,5,0.0,319.0,319.0,2,2,1,2,6.942156705699469,371,0,7.2485040723706105,0.0,0.0,1,0,3,1,0,6,4,0,1,0,1939.0,0,0.0,0.0,1,2,0,0,144,0,0,0,0,0,3,2008,2,3,11.401993904262946
309,30,3,4.23410650459726,9.420763358881013,1,1,1,1,0,0,5,2,1,3,3,4,5,69,59,0,0,10,10,1,0.0,1,3,2,1,2,1,2,262.0,5,0.0,599.0,861.0,2,4,1,3,6.7580945044277305,0,0,6.7580945044277305,0.0,0.0,1,0,1,1,1,4,4,0,1,2,48.0,1,2.0,539.0,1,2,2,158,0,0,0,0,0,0,3,2009,2,3,11.320553572322773
310,20,3,4.499809670330265,9.423675982299306,1,1,1,1,0,0,21,2,1,3,3,9,5,3,2,0,0,10,10,1,0.0,2,3,4,3,2,4,6,1274.0,5,0.0,622.0,1896.0,2,4,1,3,7.572502985020384,0,0,7.572502985020384,1.0,0.0,2,0,3,1,3,8,4,3,4,4,3.0,3,3.0,708.0,1,2,2,208,175,0,0,0,0,0,11,2006,2,3,12.793859310432293
311,60,3,4.23410650459726,8.947025655972697,1,1,1,1,0,0,13,2,1,3,5,6,5,13,12,0,0,6,5,2,112.0,1,3,4,2,2,1,4,518.0,5,0.0,179.0,697.0,2,3,1,3,6.546785410760524,804,0,7.313886831633462,0.0,0.0,2,1,3,1,2,6,4,1,1,4,13.0,3,2.0,420.0,1,2,2,190,63,0,0,0,0,0,5,2006,2,3,12.017330520933296
312,20,3,3.912023005428146,8.987196820661973,1,0,1,1,0,0,8,2,1,3,3,6,6,61,7,0,0,10,10,1,0.0,1,2,2,1,2,1,4,680.0,5,0.0,292.0,972.0,2,4,1,3,6.879355804460439,0,0,6.879355804460439,1.0,0.0,1,0,2,1,1,5,4,1,3,2,61.0,1,1.0,240.0,1,2,2,0,0,0,0,0,0,0,5,2009,2,3,11.790557201568507
313,190,1,4.174387269895637,8.961879012677683,1,0,1,1,0,0,4,0,1,0,1,5,7,67,56,0,0,4,3,1,0.0,1,3,2,2,2,2,1,507.0,5,0.0,286.0,793.0,2,2,1,3,6.675823221634848,325,0,7.0192966537150445,1.0,0.0,1,0,3,1,1,5,4,1,3,2,67.0,1,2.0,410.0,1,2,2,0,0,0,0,271,0,0,5,2006,2,3,11.694413341015606
314,20,3,5.0106352940962555,12.279532193216468,1,2,2,1,0,2,19,2,1,3,3,7,5,44,44,2,0,8,8,1,0.0,1,3,2,2,2,4,4,1236.0,2,820.0,80.0,2136.0,1,2,1,3,7.618742377670413,0,0,7.618742377670413,2.0,0.0,2,0,3,1,1,8,4,2,3,4,44.0,2,2.0,513.0,1,2,2,0,0,0,0,0,0,0,6,2009,2,3,12.834681304952548
315,70,1,4.0943445622221,9.169518377455928,1,0,1,1,0,0,4,2,1,3,5,7,7,81,16,0,0,2,1,1,0.0,1,3,1,1,3,1,3,16.0,5,0.0,712.0,728.0,2,4,1,3,6.723832440821209,809,0,7.403061091090091,0.0,1.0,1,1,3,1,3,6,4,1,3,2,81.0,1,2.0,546.0,0,2,2,0,0,234,0,0,0,0,8,2006,2,3,12.089538829274222
316,60,3,4.2626798770413155,8.961237781491876,1,1,1,1,0,0,13,2,1,3,5,7,5,5,4,0,0,10,10,1,0.0,2,3,4,2,2,1,6,425.0,5,0.0,291.0,716.0,2,4,1,3,6.573680166960646,716,0,7.266827347520591,1.0,0.0,2,1,3,1,2,6,4,1,3,4,5.0,3,2.0,432.0,1,2,2,100,51,0,0,0,0,0,7,2009,2,3,12.146853285870202
317,60,3,4.543294782270004,9.473089177882752,1,1,1,1,1,0,12,2,1,3,5,7,7,29,29,0,0,9,9,2,278.0,2,3,2,2,2,1,6,692.0,5,0.0,153.0,845.0,2,2,1,3,7.050122520269059,1200,0,7.763446388727362,1.0,0.0,2,1,4,1,3,10,4,1,1,4,26.0,2,2.0,484.0,1,2,2,288,195,0,0,0,0,0,8,2009,2,3,12.468436909997665
318,60,4,4.31748811353631,9.104979856318357,1,0,1,1,0,0,18,2,1,3,5,8,5,1,1,0,0,10,10,1,0.0,2,3,4,2,2,3,5,0.0,5,0.0,1088.0,1088.0,2,4,1,3,6.992096427415888,871,0,7.580189417944541,0.0,0.0,2,1,3,1,2,8,4,1,3,4,1.0,2,3.0,1025.0,1,2,2,208,46,0,0,0,0,0,12,2007,2,3,12.506177237980511
319,60,3,4.499809670330265,9.20029003612268,1,0,2,1,0,1,22,2,1,3,5,7,5,16,16,0,0,6,5,2,256.0,2,3,4,2,2,4,6,987.0,5,0.0,360.0,1347.0,2,4,1,3,7.22402480828583,1274,0,7.880804344674901,1.0,0.0,2,1,4,1,2,9,4,1,1,4,16.0,2,3.0,656.0,1,2,2,340,60,144,0,0,0,0,4,2009,2,3,12.468436909997665
320,80,3,4.23410650459726,9.55499334068759,1,0,1,1,0,0,12,2,1,3,4,7,5,29,29,0,0,7,7,2,225.0,1,3,2,2,2,3,6,1036.0,5,0.0,336.0,1372.0,2,2,1,3,7.294377299288821,0,0,7.294377299288821,1.0,0.0,2,0,3,1,1,6,4,2,1,4,29.0,1,2.0,588.0,1,2,2,233,48,0,0,0,0,0,6,2009,2,3,12.141534124392603
321,60,3,4.709530201312334,9.696401880595555,1,0,1,1,1,0,21,2,1,3,5,9,5,0,0,0,0,10,10,4,370.0,1,3,4,3,3,3,5,0.0,5,0.0,1249.0,1249.0,2,4,1,3,7.130098510125578,1347,0,7.86172707782398,0.0,0.0,3,1,4,1,2,9,4,0,1,4,0.0,2,3.0,840.0,1,2,2,240,154,0,0,0,0,0,9,2006,3,4,12.7444443677961
322,60,3,4.59511985013459,9.400878083541478,1,1,1,1,0,0,21,2,1,3,5,8,5,3,3,0,0,10,10,2,388.0,2,3,4,3,2,3,6,970.0,5,0.0,166.0,1136.0,2,4,1,3,7.035268599281097,1332,0,7.811163385025279,1.0,0.0,2,1,4,1,2,10,4,1,3,5,3.0,3,3.0,872.0,1,2,2,184,154,0,0,0,0,0,6,2007,2,3,12.777052192115912
323,60,3,4.454347296253507,9.24763615671988,1,1,1,1,0,0,10,2,1,3,5,7,5,21,20,0,0,7,7,2,172.0,2,3,2,1,2,4,3,28.0,6,1474.0,0.0,1502.0,2,4,1,3,7.347943823148687,1177,0,7.912056888179006,1.0,0.0,2,1,4,1,2,8,4,1,1,4,20.0,3,2.0,576.0,1,2,2,201,96,0,0,0,0,0,8,2007,2,3,12.614865543731012
324,20,1,3.8918202981106265,8.669055540725484,1,0,1,1,0,0,4,2,1,3,3,3,8,51,1,0,0,10,10,1,0.0,1,2,2,1,2,1,4,256.0,5,0.0,906.0,1162.0,2,4,1,3,7.0587581525186645,0,0,7.0587581525186645,1.0,0.0,1,0,3,1,1,6,4,0,1,4,51.0,1,1.0,220.0,0,2,2,142,98,0,0,0,0,0,7,2006,2,3,11.745425111208464
325,80,3,4.564348191467836,9.330343164370879,1,0,1,1,1,0,8,5,1,3,4,7,7,43,3,1,1,2,1,2,300.0,2,2,2,2,2,1,5,0.0,5,0.0,710.0,710.0,2,4,1,3,7.5485559791698735,1080,0,7.999007213243955,0.0,0.0,2,1,5,1,2,11,4,1,3,5,49.0,3,2.0,564.0,1,2,2,240,0,0,0,0,0,0,6,2010,2,3,12.396693005138824
326,45,1,3.912023005428146,8.517193191416238,1,0,1,1,0,0,0,3,1,3,2,5,6,66,57,0,0,4,3,1,0.0,1,3,2,1,2,3,2,116.0,5,0.0,604.0,720.0,2,0,0,1,6.688354713946762,0,0,6.688354713946762,0.0,0.0,1,0,2,1,1,5,4,0,1,2,66.0,1,2.0,360.0,1,2,2,0,0,244,0,0,0,0,12,2007,2,3,11.37366339763672
327,120,3,3.4657359027997265,9.291551627401006,1,1,1,1,4,0,11,2,1,4,3,8,5,15,15,0,0,8,8,1,0.0,2,3,4,2,2,4,6,1619.0,5,0.0,100.0,1719.0,2,4,1,3,7.449498005382849,0,0,7.449498005382849,2.0,0.0,1,1,1,1,2,6,4,2,3,4,15.0,3,2.0,473.0,1,2,2,122,30,0,0,0,0,0,5,2008,1,3,12.688498794774466
328,20,3,4.382026634673881,9.358760377094455,1,0,1,1,0,0,8,2,1,3,3,6,5,46,46,2,0,2,1,2,175.0,1,3,2,1,2,1,1,565.0,5,0.0,818.0,1383.0,2,2,1,3,7.232010331664759,0,0,7.232010331664759,0.0,0.0,1,1,3,1,1,7,4,0,1,4,46.0,2,1.0,292.0,1,2,2,0,45,0,0,0,0,0,4,2006,2,3,11.886211674714158
329,75,3,4.23410650459726,9.38328476695754,1,1,0,1,0,0,3,5,1,3,2,6,6,93,15,0,0,2,4,1,0.0,1,3,1,1,2,1,5,0.0,5,0.0,844.0,844.0,2,3,0,2,7.275864600546533,689,0,7.665753431861699,0.0,0.0,2,0,5,1,2,10,4,0,1,2,79.0,1,2.0,441.0,1,2,2,0,60,268,0,0,0,0,7,2009,2,3,12.27606501735021
330,70,1,4.0943445622221,8.764365720529808,1,0,1,1,1,0,0,2,1,3,5,5,5,89,59,0,0,2,4,1,0.0,1,3,4,1,2,2,5,0.0,5,0.0,596.0,596.0,2,2,0,3,6.39024066706535,596,0,7.083387847625295,0.0,0.0,1,0,3,1,1,6,4,0,1,2,89.0,1,1.0,189.0,0,0,0,0,0,137,0,0,0,0,7,2009,2,3,11.26446410567173
331,90,3,4.23410650459726,9.270870871716214,1,1,1,1,0,0,8,2,1,2,3,5,4,43,43,0,0,6,5,2,84.0,1,3,2,1,2,1,6,40.0,2,264.0,1424.0,1728.0,2,2,1,3,7.454719949364001,0,0,7.454719949364001,0.0,1.0,2,0,6,2,1,10,4,0,1,2,5.0,1,1.0,352.0,1,2,2,155,0,0,0,0,0,0,11,2007,2,3,11.686878772093667
332,20,3,4.248495242049359,9.008958312443486,1,0,1,1,0,0,8,2,1,3,3,5,6,49,15,0,0,2,1,1,0.0,1,3,2,1,2,1,1,846.0,5,0.0,210.0,1056.0,2,1,1,3,6.962243464266207,0,0,6.962243464266207,1.0,0.0,1,0,3,1,1,6,4,0,1,4,49.0,2,1.0,308.0,1,2,2,0,0,0,0,0,0,0,8,2007,2,3,11.842229212112828
333,20,3,4.442651256490317,9.273784544532717,1,1,1,1,0,0,21,2,1,3,3,8,5,6,5,0,0,10,10,2,296.0,2,3,4,2,2,1,6,1124.0,0,479.0,1603.0,3206.0,2,4,1,3,7.395721608602045,0,0,7.395721608602045,1.0,0.0,2,0,3,1,2,7,4,1,3,4,6.0,2,3.0,880.0,1,2,2,0,0,0,0,0,0,0,10,2009,2,3,12.556729517143344
334,120,1,4.07753744390572,9.011645501064283,1,0,1,1,3,0,21,2,1,4,3,7,5,4,4,0,0,10,10,4,146.0,2,3,4,2,2,3,6,720.0,5,0.0,638.0,1358.0,2,4,1,3,7.213768308118642,0,0,7.213768308118642,1.0,0.0,2,0,2,1,2,6,4,1,3,4,4.0,2,2.0,484.0,1,2,2,192,30,0,0,0,0,0,7,2008,2,3,12.240474072247506
